MYID,id_l2,id_l1,shape_area,AC1,AC2,AC1N,AC2N,ALC_3,o_imean,f_hstd,i_hstd,i_prop,l_hmean,l_imean,fh20,lh80,lh50,hawi95,hawi5,fvege,fhmean,lhmean,limean,fhr_80_99,fhr_30_95,fl_95_95_99,fl_95_70_99,fl_95_60_99,height_d2,density4,fd40,fd20,fd1,m_ndvi,m_red_nir,a_red,a_grn,a_nir,a_ndvi,a_red_grn,a_blu_nir,aspect_std,slope_std,slope_max,wt_min,wt_max,utmnorth,utmeast,tr_te_tpi_18,sd_18m_101,sd_36m_87,mean_36m_97,mean_36m_111,tr_tp_6m_125m_41_mean_diff,tr_tp_6m_175m_59_sd,tmin_wt,tmin_sm,tave_wt,rad_sp,dd_0_wt,dd5_wt,dd18_at,nffd_at,cmd_sp,cmd_sm,cmd_at,rh_sp,td,msp,effp,cmd,mar,tr_ka_18m_100m_11_kaspcdir_across,tr_ka_18m_50m_5_kaspcdir_across,tr_ka_18m_200m_23_kaspcdir_downhill,tr_ka_36m_1200m_67_kaspcdir_downhill,tr_ka_36m_800m_45_kaspcdir_downhill,tr_ka_36m_1200m_67_kaspcdir_uphill,tr_ka_36m_2000m_111_kaspcdir_uphill,tr_ka_18m_400m_45_kaspdir_across,tr_ka_36m_2000m_111_kaspdir_across,tr_ka_18m_200m_23_kaspdir_downhill,tr_ka_18m_400m_45_kaspdir_downhill,tr_ka_36m_2000m_111_kaspdir_downhill,tr_ka_36m_400m_23_kaspdir_downhill,tr_ka_36m_1600m_89_kaspdir_uphill,tr_ka_36m_800m_45_kaspdir_uphill,tr_ka_18m_100m_11_kaspsdir_across,tr_ka_36m_2000m_111_kaspsdir_across,tr_ka_18m_200m_23_kaspsdir_downhill,tr_ka_36m_2000m_111_kaspsdir_downhill,tr_ka_18m_100m_11_kaspsdir_uphill,tr_ka_18m_200m_23_kaspsdir_uphill,tr_ka_18m_50m_5_kaspsdir_uphill,tr_ka_36m_1600m_89_kaspsdir_uphill,tr_ka_36m_2000m_111_kaspsdir_uphill,tr_ka_18m_50m_5_kaspslpcdir_across,tr_ka_36m_1600m_89_kaspslpcdir_across,tr_ka_18m_400m_45_kaspslpcdir_downhill,tr_ka_18m_50m_5_kaspslpcdir_downhill,tr_ka_36m_1600m_89_kaspslpcdir_downhill,tr_ka_36m_800m_45_kaspslpcdir_downhill,tr_ka_36m_1200m_67_kaspslpele2cdir_across,tr_ka_36m_1600m_89_kaspslpele2cdir_across,tr_ka_18m_100m_11_kaspslpele2cdir_uphill,tr_ka_18m_100m_11_kaspslpele2sdir_across,tr_ka_36m_1200m_67_kaspslpele2sdir_downhill,tr_ka_18m_50m_5_kaspslpele2sdir_uphill,tr_ka_36m_800m_45_kaspslplneleslpcdir_across,tr_ka_36m_1200m_67_kaspslplneleslpcdir_uphill,tr_ka_36m_800m_45_kaspslplneleslpsdir_across,tr_ka_18m_200m_23_kaspslplneleslpsdir_uphill,tr_ka_36m_1600m_89_kaspslplneleslpsdir_uphill,tr_ka_36m_2000m_111_kaspslplneleslpsdir_uphill,tr_ka_36m_400m_23_kaspslplneleslpsdir_uphill,tr_ka_36m_1600m_89_kaspslplnele_uphill,tr_ka_36m_1200m_67_kaspslpsdir_across,tr_ka_36m_2000m_111_kaspslpsdir_across,tr_ka_18m_200m_23_kaspslpsdir_uphill,tr_ka_36m_800m_45_kaspslpsdir_uphill,tr_ka_18m_200m_23_kaspslp_downhill,V_P,NV_P,WT_P,MAX_PC1,PC1O,FNF_PO,PC2O,HF_PO,HG_PO,SC_PO,SO_PO,MVALO,PC3O
1800,9818022,1700384,333.3746643,2,3,NV,NA,NA,92.846154,0,0,0,0,0,0,1.11,0.15,220,87,0.219373,2.229481,2.229481,134.688312,0.18942,0.019011,0.12628,0.34471,0.406143,0.014245,0,0.867521,0.760684,0.35755,0.148693,0.74111,529.183442,618.995942,658.561688,0.108928,0.854906,0.977924,118.08,2.47,16.02,0,4,5593244,672625,-0.643255,94.227031,123.283374,-173.853739,-175.01276,-6.561972,13.379606,-15.2,5.4,-9.7,17,892,4,2,26,0,104,4,57,24.3,350,244,108,13.3,0.723083,0.769546,-0.646382,-0.400884,-0.330088,0.893792,0.995097,220.85604,264.805571,-229.715832,-244.621539,-255.286005,-245.556045,-12.113079,-355.957511,0.456394,0.995893,-0.762618,-0.967171,0.642903,0.050054,-0.620475,0.209829,0.098496,0.038244,0.066978,-0.010031,-0.021173,-0.006563,-0.00665,116943.059,159471.1628,-54126.40339,71700.52455,-34759.81738,-152963.8446,0.01253,0.614265,-0.002841,0.024952,0.113929,0.041494,0.222775,-1.996948,-0.004266,0.067388,0.013024,-0.028668,0.023655,0.083206552,71.49586503,0.030789769,71.49586503,NV,NA,NA,NA,NA,NA,NA,NA,NA
1801,9818139,1700408,409.6023102,2,3,NV,NA,NA,102.555556,0,0,0,0,0,0,0.18,0.04,255,119,0,0,0,0,0.310345,0,0.155172,0.482759,0.551724,0,0,0.840909,0.717172,0.457071,0,1.145204,1328.636364,1311.969697,1292.257576,0,1.012704,0.930777,92.35,3.66,16.08,0,4,5593286,672444,-2.382147,89.847466,120.092745,-168.311477,-171.008362,-9.468905,15.397753,-15.2,5.4,-9.7,17,894,4,2,26,0,103,4,57,24.3,351,244,107,13.3,-0.940055,-0.8528,-0.197603,-0.366524,-0.178885,-0.999898,0.999963,223.357982,261.498014,-258.595093,-250.031796,-254.744881,-250.016893,-7.480256,-346.6511,-0.33244,0.988983,-0.979624,-0.964763,-0.29349,0.070416,-0.504967,0.130179,-0.004039,-0.165194,0.02266,-0.011436,0.065901,-0.005936,-0.005191,150229.4741,54516.88041,-687161.4327,-122880.479,-48637.42132,-435943.9734,0.019392,-0.785692,-0.019392,0.037051,0.067505,-0.001685,-0.065021,-1.952652,-0.045415,0.057958,0.018846,-0.085062,0.040654,0.002572413,1638.151319,0.065243811,1638.151319,NV,NA,NA,NA,NA,NA,NA,NA,NA
1802,9818323,1700454,305.500061,1,2,V,NF,HG,201.70467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727,0.454545,0.454545,0,0,0.950893,0.913462,0.834821,0,0,0,0,0,0,0,0,3.27,1.85,26.37,0,0,5592921,670740,0.379526,79.735421,105.209994,77.74184,61.793528,15.222642,25.369173,-15.7,5.1,-10.5,16.9,958,3,1,24,0,75,0,60,24.2,397,242,75,13.1,-1,-0.74457,0.877895,-0.2356,0.045407,0.290007,0.295306,272.082049,253.779806,-28.610459,-280.80473,-259.695153,-280.304846,-60.395549,-70.016893,0,0.960195,0.478852,-0.983869,0.196116,0,-0.447213,0.869456,0.955402,-0.219625,0.031306,0.069629,0.229483,-0.029268,0.013282,148049.8622,103311.1287,-522980.7889,0,-648817.0996,-446981.488,0.039632,0.043689,0.174383,0,0.093819,0.197576,0,-0.899888,0.1645,0.131601,0,0.053663,0.375282,17.46825354,0.848807668,0.025659807,17.46825354,V,0.993352471,NF,3.57242E-05,464.2081447,11.05765723,8.513059536,464.2081447,HG
1803,9824317,1701460,324,1,1,V,F,NA,154.473684,1.838845,0.664225,0.004926,0.045572,39.587065,0.12,6.04,0,169,42,0.775862,6.526095,7.1151,115.67,0.780513,0.448045,0.100513,0.89641,0.910769,0.425287,0,0.612069,0.447044,0.238916,0.688278,0.184639,485.33123,677.625753,2634.409808,0.688864,0.716223,0.254376,7.34,3.9,33.58,0,0,5594024,671265,-0.017344,88.246791,117.79379,-96.97611,-107.012796,-2.081557,37.653141,-15.4,5.3,-9.9,17.1,914,3,2,26,0,92,0,58,24.3,368,243,92,13.4,-0.928476,-0.894427,0.939793,0.546598,0.623333,-0.27534,-0.964763,5.194428,6.692813,-19.983106,-17.650124,-286.74149,-11.916555,-155.556045,-234.921988,-0.37139,-0.116541,0.341743,-0.957581,-0.275786,-0.263117,-0.447213,0.413802,0.263117,-0.396642,-0.106102,0.174217,0.381366,0.022909,0.048714,-81032.98668,-291394.9003,-1272006.891,-429466.9413,-149413.7982,-564203.2378,-0.022489,-0.09393,-0.164924,-0.402582,0.124869,0.079926,-0.069297,-1.494338,-0.092315,-0.010226,-0.119542,-0.16465,0.280808,86821.73378,0.226746449,0.007161468,86821.73378,V,0.008093043,F,NA,NA,NA,NA,NA,NA
1804,9825961,1701802,506.375,1,1,V,F,NA,147.592593,4.969965,0.6837,0.021978,0.131741,36.906883,0.01,0.29,0,139,32,0.733516,7.466554,8.358611,69.305556,0.835757,0.303697,0.183918,0.965783,0.971771,0.226171,0,0.674451,0.506868,0.284341,0.615156,0.23827,506.298945,666.611508,2045.350698,0.60316,0.759511,0.333395,9.54,2.81,22.9,0,0,5593893,671099,0.538187,73.190537,112.221672,-152.541195,-165.623008,-1.878764,21.003253,-15.3,5.3,-9.8,17,905,4,2,26,0,97,2,58,24.2,358,243,99,13.3,-0.949458,-0.947213,0.900335,0.413802,0.510739,-0.518301,-0.980326,26.413544,359.032775,-23.393951,-320.258554,-283.29857,-313.639106,-161.175289,-200.011586,-0.293975,0.01688,0.393329,-0.973184,-0.658029,-0.474205,-0.24217,0.322673,0.197334,-0.187962,-0.094165,0.041558,0.227649,0.011205,0.018396,-231528.5086,-240776.3005,-318269.6046,-128720.4495,-78577.52098,-70865.95583,-0.049812,-0.160139,0.027453,-0.345476,0.148834,0.072344,-0.392655,-1.844635,0.035857,0.001562,-0.148951,-0.079182,0.090268,9932.018487,0.167909774,0.08195445,9932.018487,V,0.012703303,F,NA,NA,NA,NA,NA,NA
1805,9827869,1702154,324,1,1,V,F,NA,123.916667,4.914348,6.863812,0.028455,0.976535,41.861386,0.03,8.8,0.1,145,27,0.780488,9.360521,8.144123,71.754386,0.732018,0.365957,0.127944,0.525143,0.697645,0.262712,0.02439,0.634146,0.473577,0.25,0.548252,0.291779,447.602083,592.609896,1478.165625,0.535144,0.755306,0.413644,7.9,2.16,19.63,0,0,5593798,671639,-0.026128,101.721812,108.100579,-102.74043,-116.246386,-0.548363,27.835867,-15.4,5.3,-9.9,17.1,912,3,2,26,0,94,0,58,24.2,366,243,94,13.3,-0.707106,-0.839332,0.980498,0.296176,0.543101,-0.866622,-0.977854,55.303594,13.29857,-11.178423,-356.724246,-271.286553,-349.556539,-201.124719,-236.140342,-0.707106,-0.230025,0.193749,-0.999718,-0.707106,-0.755948,-0.569516,-0.360399,-0.209155,-0.175336,-0.098381,0.161124,0.179052,0.014516,0.041969,-284660.6711,-262958.2343,-433299.9341,-346554.5426,-194805.2867,-330219.6482,-0.139192,-0.307817,-0.044288,-0.390913,-0.116414,-0.056996,-0.527807,-1.545984,-0.025818,-0.021085,-0.199806,-0.210395,0.228781,5225.91216,0.154067053,0.029225363,5225.91216,V,0.025227754,F,NA,NA,NA,NA,NA,NA
1806,9832024,1702839,391.25,1,2,V,NF,HG,209.632743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988938,0.982301,0.969027,0,0,0,0,0,0,0,0,5.52,1.81,26.51,0,0,5592463,670939,0.378434,74.281609,106.191104,-37.63621,-49.111692,8.244595,31.088809,-15.6,5.2,-10.2,16.7,938,3,1,25,0,85,0,59,24.2,379,242,85,12.9,-1,-0.894427,0.633237,-0.992733,-0.588171,0.518301,0.178885,342.349875,258.690067,-309.289406,-275.194428,-243.019769,-250.016893,-92.602562,-304.286876,0,0.98058,-0.773957,-0.891163,0.196116,0.178885,0,0.998968,0.983869,-0.322815,0.038208,0.022942,0.358892,-0.03558,-0.065257,30729.76044,111340.5505,-1035358.629,0,-37538.85077,0,0.036411,0.102377,0.053403,0.162331,0.227146,0.358639,0.137774,-1.30088,0.087,0.120525,0.062458,-0.1346,0.275626,24.83611795,0.683227711,0.007120555,24.83611795,V,0.998646711,NF,3.2398E-05,728.9467801,10.1123901,8.687069974,728.9467801,HG
1807,9839108,1704194,280.4997864,2,3,NV,NA,NA,75.597765,15.251743,0.64,0.010638,3.84,39.857143,0,5.87,0.05,137,30,0.292553,9.135455,8.9142,68.52,0.43276,0,0.073295,0.748885,0.762906,0.137056,0.026596,0.87234,0.808511,0.643617,0.354596,0.476455,477.791667,600.833333,1198.302778,0.429875,0.795215,0.518449,80.51,8.8,31.28,0,4,5594006,670597,-0.974251,67.884117,107.565326,-161.980775,-180.341769,-11.996023,15.24459,-15.3,5.3,-9.8,17.1,907,3,2,26,0,97,2,58,24.2,355,243,99,13.3,-0.98058,-0.33541,0.575347,0.413802,0.536875,-1,-0.998515,314.000835,3.12213,-305.138328,-305.592249,-289.983106,-306.027373,-178.698047,-182.602562,0.196116,-0.054464,-0.817467,-0.939793,0.098058,0.112623,0.223606,0.022721,-0.054464,-0.017754,-0.116507,0.012746,0.01426,0.007754,0.01068,-152717.2284,-295255.1003,-885655.0484,76150.31001,-44244.44812,72967.03265,-0.013434,-0.503601,-0.001221,0.042964,0.014066,-0.024598,-0.091158,-2.136417,0.034696,-0.004863,0.025618,-0.013146,0.017935,5.881695613,58.27487882,0.077376566,58.27487882,NV,NA,NA,NA,NA,NA,NA,NA,NA
1808,9839475,1704281,357.0569458,2,3,NV,NA,NA,116.559406,0.484073,0,0,0.193,33.1,0,1.25,0.09,200,40,0.278302,2.72322,2.355204,97.846939,0.262976,0,0.446367,0.712803,0.743945,0.033784,0,0.883255,0.793632,0.503538,0.243897,0.60785,584.489664,689.254522,1429.428941,0.41955,0.848003,0.487172,69.07,7.12,25.39,0,4,5593973,670711,-1.230704,66.725226,109.484543,-164.733799,-181.904653,-9.969787,13.919698,-15.3,5.3,-9.8,17.1,906,4,2,26,0,97,2,58,24.2,355,243,99,13.3,-0.97537,-0.904984,0.736775,0.41605,0.481839,-0.995577,-0.999983,320.564974,359.895837,-317.479477,-310.509948,-288.215444,-309.587835,-174.676706,-174.548497,0.135197,0.001817,-0.675616,-0.949876,-0.176504,-0.17005,-0.499192,0.092773,0.001817,-0.092407,-0.122991,0.013137,0.027077,0.008085,0.010437,-219328.7797,-310634.0995,-792159.7676,57775.23099,-45990.71071,-260404.1785,-0.009012,-0.471443,0.007827,-0.071952,0.05994,0.000798,0.163293,-2.182624,0.037111,0.00018,-0.04071,0.026302,0.02011,0.450214693,24.82082573,0.247900647,24.82082573,NV,NA,NA,NA,NA,NA,NA,NA,NA
1809,9839614,1704316,458.25,2,3,NV,NA,NA,63.598326,0.628867,0,0,0.612,48.8,0,0.74,0.09,195,34,0.190083,2.71587,2.501818,84.5,0.143092,0,0.162829,0.422697,0.442434,0.02834,0,0.904959,0.830579,0.464876,0.269596,0.575304,644.181034,700.087931,811.443103,0.114907,0.920143,0.882094,121.55,10.01,41.09,0,4,5593179,672545,-1.834148,95.183379,123.985115,-171.874784,-172.774256,-10.464825,18.466728,-15.2,5.4,-9.7,17,893,4,2,26,0,104,4,57,24.3,350,244,108,13.3,0.969172,0.964809,-0.507863,-0.436273,-0.341743,0.892587,0.998132,231.508176,265.840357,-239.459174,-234.842874,-253.142666,-233.972626,-5.623977,-348.028873,-0.223591,0.997365,-0.860778,-0.957,-0.223591,0.155768,0,0.097993,0.060488,0.181068,0.021812,-0.014694,-0.030406,-0.007239,-0.008449,153755.6979,52245.30682,758409.6778,-90378.37641,-43818.06853,0,0.028673,0.596658,-0.038705,0.159393,0.061808,0.025439,0.155627,-2.152355,-0.044125,0.054785,0.058139,-0.082251,0.031988,0.002914251,436.7370618,0.13873742,436.7370618,NV,NA,NA,NA,NA,NA,NA,NA,NA
1810,9841174,1704550,280.1248322,2,3,NV,NA,NA,101.524691,2.000556,0,0,0.72,49.666667,0,0.61,0.27,224,43,0.127273,2.92,2.513158,131.684211,0.086402,0.007018,0.236544,0.33711,0.351275,0.029762,0,0.887879,0.724242,0.384848,0.399515,0.429067,763.777778,828.458629,1470.333333,0.316258,0.921926,0.564163,71.92,13.93,39.16,0,4,5593685,671025,1.530524,67.760709,104.876643,-165.885765,-182.212983,-3.341763,15.191873,-15.3,5.3,-9.8,17,903,4,2,26,0,98,2,58,24.2,355,244,100,13.2,0.707106,-1,0.588171,0.2356,0.263117,-0.536875,-0.977015,243.434948,5.194428,-306.027373,-292.249023,-277.253194,-289.983106,-56.611486,-15.255118,0.707106,-0.090535,-0.808736,-0.991997,0.707106,0.413802,0,0.834958,0.213167,-0.093615,-0.065991,0.012065,0.152437,0.004918,0.005433,-201409.7712,-164611.7509,289158.319,143072.1941,-53103.72384,0,-0.005336,-0.142304,0.02935,0.202827,0.203546,0.074189,0.269486,-1.339921,0.024467,-0.007105,0.106737,0.074687,0.036287,0.007109219,92.99911855,0.268069829,92.99911855,NV,NA,NA,NA,NA,NA,NA,NA,NA
1811,9842249,1704749,321.2678528,2,3,NV,NA,NA,98.137555,0.709281,0,0,0.152222,25.277778,0.03,0.54,0.18,206,55,0.157563,3.006267,2.474035,96.350877,0.114385,0.024,0.42461,0.587522,0.604853,0.018219,0,0.90021,0.780462,0.308824,0.25527,0.593282,956.346206,999.982044,1491.913599,0.218754,0.956363,0.651637,45.39,11.64,41.97,0,4,5593619,671144,-1.269176,69.557133,103.191264,-165.380123,-181.794221,-5.288375,12.989182,-15.3,5.3,-9.8,16.9,902,4,2,26,0,99,3,58,24.2,354,244,102,13.2,-0.695417,-1,0.499951,0.316099,0.277694,-0.538016,-0.958888,224.636667,2.933118,-300.014362,-288.498481,-275.569483,-286.974387,-57.195236,-20.601083,0.704042,-0.051169,-0.865446,-0.995241,0.484997,0.688324,0.081311,0.840496,0.283686,-0.097354,-0.064898,0.00793,0.05145,0.004564,0.005521,-55674.23025,-161385.0517,130212.4803,69945.85008,-50068.7495,3998.350123,-0.0068,-0.156557,0.008573,0.262171,0.215639,0.098855,0.254174,-1.374074,0.039485,-0.003861,0.155948,0.089791,0.023926,0.004628361,77.30629694,0.439590153,77.30629694,NV,NA,NA,NA,NA,NA,NA,NA,NA
1812,9842346,1704778,427.8000183,2,3,NV,NA,NA,89.01626,12.022281,1.413425,0.014118,1.579643,28.142857,0.13,7.95,0.81,213,37,0.548235,7.904292,7.257969,78.005208,0.60793,0.019509,0.115796,0.633732,0.768408,0.172485,0.023529,0.789412,0.681176,0.347059,0.273312,0.570707,503.576529,626.607934,691.735537,0.157414,0.803655,0.967383,162.49,6.97,26.98,0,4,5593501,671363,-0.425158,73.727257,100.944293,-165.788271,-182.442385,-7.076952,11.64509,-15.3,5.4,-9.8,16.9,900,4,2,26,0,100,3,57,24.3,354,244,103,13.1,0.413421,0.291216,0.03395,0.191406,0.135113,-0.710709,-0.925159,263.19886,23.459489,-271.94791,-271.462604,-271.041626,-272.921866,-210.997286,-229.184916,0.838336,-0.398054,-0.998459,-0.999834,0.218025,0.707106,0.407555,-0.514979,0.379499,0.025217,-0.035659,0.000501,-0.0187,0.00054,0.002889,-160018.5577,-87884.10878,426114.7925,147446.3407,-49139.63243,128339.8284,-0.084725,-0.222831,0.007702,0.192405,-0.14168,0.115779,0.2471,-1.423018,-0.037361,-0.031012,0.135726,-0.158179,0.029094,1.000995362,609.9670984,0.036800388,609.9670984,NV,NA,NA,NA,NA,NA,NA,NA,NA
1813,9843557,1704942,435.7500153,2,3,NV,NA,NA,74.394022,6.388406,0,0.002488,0.639714,24.342857,0,4.99,0.34,198,47,0.445274,5.887318,5.399013,87.493421,0.547093,0,0.186732,0.621622,0.734644,0.207763,0,0.819652,0.726368,0.477612,0.099049,0.819755,777.28752,844.672196,913.030016,0.080306,0.920224,0.892954,75.18,14.88,45.45,0,4,5594051,670479,-1.341737,68.410117,106.125476,-158.053126,-176.978592,-12.7121,16.316237,-15.3,5.3,-9.9,17.1,908,3,2,26,0,96,2,58,24.2,355,243,98,13.3,-0.94393,-0.353553,0.30243,0.41942,0.54349,-0.995498,-0.993839,309.385797,3.300612,-287.619112,-303.152074,-291.912957,-302.915714,-183.088786,-190.617273,-0.303057,-0.057978,-0.952278,-0.927739,-0.37461,0.514596,-0.707106,-0.053875,-0.110673,-0.026316,-0.100886,0.012465,0.003597,0.008815,0.010987,-134570.0652,-256970.4732,-871193.4416,-117230.7063,-47743.67857,-319308.1803,-0.030824,-0.528149,-0.004336,0.157196,-0.030081,-0.050624,-0.103772,-2.033074,0.023829,-0.004952,0.103546,-0.053041,0.023381,0.001446463,7636.881573,0.040621411,7636.881573,NV,NA,NA,NA,NA,NA,NA,NA,NA
1814,9844257,1705088,419.375,2,3,NV,NA,NA,148.288043,0,0,0,0,0,0,0,0,196,43,0.032609,2.668333,2.668333,90.5,0,0,0,0,0,0,0,0.983696,0.972826,0.956522,0.0157,0.969084,2411.075,2058.9375,2530.15,0.024098,1.171029,0.674525,4.12,0.77,39.32,0,0,5585825,670222,-0.257853,168.040455,204.148783,140.128311,131.287409,-6.141795,75.565892,-15.8,4.8,-10.5,17.9,964,3,1,24,0,85,0,59,24.4,414,240,85,14.3,-0.928476,-1,0.964763,0.964763,0.998968,-0.948683,-0.726646,341.76663,299.407189,-344.744881,-339.450414,-290.897765,-340.016893,-133.66778,-174.805571,0.37139,0.871152,-0.263117,-0.934218,0.407166,0.263117,0.53033,0.723355,0.687011,-0.750361,-0.112562,0.599199,0.746918,0.210136,0.5097,-361197.5415,-395522.9181,-2647743.917,998486.4643,288515.8524,1020668.302,-0.841118,-0.270708,0.076465,1.277346,0.209924,0.142621,0.466092,-1.478867,0.116972,0.132193,0.211223,0.014675,0.720101,0.009817166,501.6533226,0.054870312,501.6533226,NV,NA,NA,NA,NA,NA,NA,NA,NA
1815,9848006,1706007,433.9998932,2,3,NV,NA,NA,165.638298,0,0,0,0,22,0,1.14,0.18,219,128,0.265252,1.5949,1.587374,164.565657,0.286432,0,0.052764,0.208543,0.291457,0.005291,0,0.811671,0.702918,0.490716,0,1.050739,935.677579,939.21149,928.775162,0,0.996237,1.004449,30.58,9.97,59.14,0,0,5585769,670417,11.126434,171.445465,188.908135,116.92392,108.488672,36.332983,70.1566,-15.8,4.8,-10.5,17.8,962,3,1,24,0,88,0,59,24.4,410,240,88,14.2,-1,-1,0.995893,0.910366,0.995893,-0.899814,-0.693893,327.528807,334.698621,-5.194428,-347.195733,-285.255118,-349.695153,-153.434948,-162.349875,0,0.427379,0.090535,-0.964763,0.514495,0.263117,0,0.447213,0.720077,-1.221545,-0.159593,0.786228,1.91975,0.078478,0.453475,-548622.4905,-536375.163,-1432288.593,0,347773.8976,0,-0.755686,-0.238898,0.240445,0.449996,0.179944,0.165334,0.625384,-1.738776,0.079145,0.07644,0.125452,0.069145,0.875631,0.000248668,2485.752477,0.055378997,2485.752477,NV,NA,NA,NA,NA,NA,NA,NA,NA
1816,9851828,1706754,324,1,1,V,F,NA,103.160839,3.101661,0,0,0.904146,39.560976,0.29,6.76,0.43,166,20,0.590164,7.201574,6.997067,46.92,0.732818,0.034101,0.058419,0.550687,0.751718,0.263393,0,0.726776,0.590164,0.213115,0.450258,0.379065,315.210619,438.523894,806.727434,0.438096,0.718799,0.59915,3.2,1.59,35.15,0,0,5586507,669481,0.399746,189.924457,263.23533,-41.534377,-32.160244,7.401248,45.482939,-15.8,4.8,-10.5,18.1,963,3,1,24,0,90,0,59,24.5,409,239,90,14.6,-0.624695,-0.447213,0.877895,0.998168,0.975132,-0.999541,-0.829722,19.983106,325.359052,-28.610459,-12.804266,-356.877869,-10.304846,-142.305759,-130.815083,-0.780868,0.568431,0.478852,-0.054464,-0.37139,-0.773957,-0.707106,0.611447,0.558176,-0.224926,-0.179321,0.333396,0.25639,0.20422,0.249026,-1118782.162,-601791.6737,-1333442.988,-1007480.062,46545.85218,-839249.1667,-1.148004,-1.521189,-0.26091,-0.872266,0.437866,0.318011,-0.73241,-2.319537,0.010102,0.095504,-0.29973,0.318013,0.392193,125.3717354,1.575188515,0.011476452,125.3717354,V,0.003864945,F,NA,NA,NA,NA,NA,NA
1817,9854880,1707411,427.4233398,2,3,NV,NA,NA,158.255605,0,0,0,0,0,0,0,0,175,172,0,0,0,0,0,0,0.083333,0.083333,0.083333,0,0,0.982063,0.973094,0.941704,0.185434,0.687145,2591.333333,2530.055556,3498.777778,0.149003,1.02422,0.689955,5.82,3.61,46.93,0,0,5587011,668905,-0.168899,204.872285,247.720434,257.348581,287.686523,19.602482,73.778955,-16.1,4.6,-11,18.6,1003,3,1,22,0,40,0,61,24.2,504,238,40,15.2,-0.624695,0,-0.178885,0.998168,0.925546,-0.866622,-0.794767,323.972626,322.63333,-259.695153,-287.650124,-2.082565,-285.255118,-148.465208,-145.713123,0.780868,0.606913,-0.983869,0.036339,0.857492,0.773957,1,0.523016,0.606913,0,-0.245738,0.231371,-0.304497,0.409959,0.50069,-1365873.597,-1237678.201,-1390764.423,1883283.021,-151271.7095,3507868.282,-0.765481,-0.433583,0.487124,1.507256,0.094329,0.026476,0.720526,-1.179684,0.139704,0.097917,0.388865,0.122684,0.829925,0.005405576,1008.487982,0.054640521,1008.487982,NV,NA,NA,NA,NA,NA,NA,NA,NA
1818,9854937,1707423,325.9997864,2,3,NV,NA,NA,153.427033,0,0,0,0,0,0,0,0,171,124,0.010766,1.252222,1.252222,154.111111,0,0,0.269231,0.269231,0.269231,0,0,0.976675,0.963517,0.939593,0.119035,0.787254,2523.203065,2485.356322,2930.831418,0.074739,1.015228,0.804513,32.43,6.23,47.9,0,0,5587008,668743,2.600306,207.847179,247.55987,306.3019,335.869209,19.57766,67.191944,-16.2,4.6,-11.1,18.7,1009,2,1,22,0,33,0,62,24.2,519,238,33,15.3,-0.937538,-0.817573,0.852592,0.995662,0.994352,-0.913475,-0.826985,343.07879,325.792451,-31.464044,-345.372615,-358.324818,-344.820016,-153.679019,-154.729261,0.160568,0.562178,0.521738,-0.029231,0.008526,0.248224,0.408325,0.443264,0.562178,-0.42001,-0.259153,0.472864,0.387986,0.449391,0.636966,-1708284.364,-1370438.726,-3474429.229,485376.3697,-259198.0717,1099588.506,-1.004862,-0.410488,0.473503,0.567989,0.072089,0.017062,0.435205,-1.122142,0.143848,0.097965,0.134919,0.085357,0.71419,0.000234798,9376.159947,0.12003026,9376.159947,NV,NA,NA,NA,NA,NA,NA,NA,NA
1819,9858662,1708072,324,2,3,NV,NA,NA,156.174699,0,0,0,0,0,0.9,1.13,0.99,189,130,0.493976,1.139024,1.139024,151.841463,0.79021,0.69697,0.083916,0.160839,0.181818,0,0,0.451807,0.23494,0.012048,0,1.076852,1085.035542,1109.386747,1032.442169,0,0.97805,1.037824,4.98,2.15,40.01,0,0,5589150,669013,0.60587,184.023748,234.922563,125.741629,137.518028,12.194121,54.274693,-16.1,4.6,-11.1,17.9,1013,2,1,22,0,37,0,62,24.1,489,238,37,14.3,0.948015,0.707106,-0.645084,-0.457956,-0.611447,0.366524,-0.491013,227.203526,296.146841,-130.414474,-155.556045,-199.983106,-160.016893,-138.447386,-50.710593,-0.305662,0.897667,0.757712,-0.341743,-0.122572,0.685585,-0.707106,0.663307,0.871152,0.362158,0.030313,-0.603846,-0.369057,-0.057475,-0.211169,497205.7059,149201.7841,2084191.321,-795032.3156,-1387250.964,-1754352.08,0.4633,0.164512,0.566255,0.287766,0.149719,0.262568,0.308374,-1.318735,0.256427,0.167668,0.159879,0.217921,0.61646,0.001786114,103.2372637,0.041976965,103.2372637,NV,NA,NA,NA,NA,NA,NA,NA,NA
